Code,Name,Close,Location,Industry,List_date,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE1618,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,
000596.SZ,古井贡酒,112.69,安徽,食品饮料,1996/9/27,3.37,2.28,1.65,1.42,1.19,1.24,1.44,2.34,1.34,0.6,0.15,0.14,0,1,2.433333333,1.673333333,15.0953,是,1,46.3109589,44.56028196,0.454183267,194.86%,-3.995841264,7.465237524,54469376000,
000597.SZ,东北制药,7.38,辽宁,医药生物,1996/5/23,0.36,0.25,0.05,-0.81,0.22,-0.5,0.02,-1.17,0,1.43,1.16,0.156,0,0,0.22,-0.55,6.0935,-,0,33.54545455,0,-1.4,92.23%,0.513342632,1.21112661,6251661013,
000598.SZ,兴蓉环境,4.8,四川,公用事业,1996/5/29,0.33,0.3,0.29,0.28,0.25,0.26,0.63,0.51,0.53,-0.38,-0.03,0.2633,0,1,0.306666667,0.466666667,3.4975,是,1,15.65217391,19.93326068,-0.342857143,85.58%,2.542645687,1.372408863,13467845895,
000599.SZ,青岛双星,3.91,山东,化工,1996/4/30,0.03,0.16,0.14,0.09,0.11,0.05,0.04,0.07,0.07,0.51,-0.66,0.2,0,1,0.11,0.053333333,4.3917,是,1,35.54545455,30.375007,1.0625,98.28%,0.736488879,0.890315823,3711694296,
000600.SZ,建投能源,4.33,河北,公用事业,1996/6/6,0.241,0.094,0.811,1.141,1.321,0.783,0.11,0.016,0.01,0.08,0.05,0.52,0,1,0.382,0.303,6.114,是,1,11.33507853,41.4880289,0.260726073,56.44%,0.863942615,0.708210664,8653555396,
000601.SZ,韶能股份,5.59,广东,公用事业,1996/8/30,0.28,0.41,0.41,0.26,0.24,0.2,0.15,0.09,0.08,0.04,-0.09,0.1,0,1,0.366666667,0.146666667,4.1818,是,1,15.24545455,53.50764721,1.5,55.18%,1.323363287,1.336744942,6580559664,
000603.SZ,盛达矿业,11.22,北京,有色金属,1996/8/23,0.6,0.41,0.28,0.51,0.47,0.57,0.68,0.88,0.02,-0.03,-0.02,0.04,0,1,0.43,0.71,2.6333,-,0,26.09302326,0,-0.394366197,186.90%,-3.322203103,4.260813428,8245133685,
000605.SZ,渤海股份,5.75,北京,公用事业,1996/9/13,0.17,0.46,0.22,0.23,0.24,-0.1304,0.056,-0.0197,-0.0702,0.0108,0.0655,0.0374,0,0,0.283333333,-0.031366667,5.9106,是,1,20.29411765,11.77876921,-10.03294368,84.42%,-0.192317791,0.972828478,2327546760,
000606.SZ,神州易桥,4.12,青海,计算机,1996/10/4,0.1218,0.0839,0.0726,-0.337,-0.2448,0.0564,0.0076,-0.0375,0.0014,-0.0437,0.0612,0.1194,0,0,0.092766667,0.008833333,3.6353,-,0,44.41250449,0,9.501886792,206.48%,-1.224054485,1.133331499,4257844403,
000607.SZ,华媒控股,4.09,浙江,传媒,1996/8/30,0.1,0.14,0.22,0.28,0.36,0.03,0.05,0.05,-0.34,-0.17,0.01,-0.41,0,1,0.153333333,0.043333333,1.8577,是,1,26.67391304,10.6433293,2.538461538,139.60%,-2.262757153,2.201647198,4579642845,
000608.SZ,阳光股份,5.18,广西,房地产,1996/9/19,0.02,0.2,-0.62,0.03,-0.78,0.26,0.35,0.23,0.58,0.5,0.05,0.39,0,0,-0.133333333,0.28,3.9661,-,0,10000,0,-1.476190476,217.87%,2.141382065,1.306068934,3959542272,
000609.SZ,中迪投资,4.72,北京,房地产,1996/10/10,-0.2,0.45,0.45,0.0765,0.4039,0.349,0.2837,0.5542,0.247,0.0498,0.47,0.95,0,0,0.233333333,0.395633333,5.0647,-,0,20.22857143,0,-0.410228326,861.23%,-2.54846176,0.931940688,1610048508,
000610.SZ,西安旅游,7.97,陕西,休闲服务,1996/9/26,0.4066,-0.0784,0.0453,0.047,-0.106,0.0436,0.1074,0.14,0.137,-0.0144,0.0543,0.0457,0,0,0.1245,0.097,3.6764,是,1,64.01606426,5.656117576,0.283505155,158.32%,8.020410144,2.167881623,2000519763,
000611.SZ,天首发展,3.43,内蒙古,纺织服装,1996/10/8,-0.4315,-0.0669,0.0159,-1.1064,-0.1623,0.04,-0.14,0.02,0.07,0.04,0.08,0.17,0,0,-0.160833333,-0.026666667,1.1262,-,0,10000,0,5.03125,3.18%,-3.741545563,3.045640206,1273589023,
000612.SZ,焦作万方,3.62,河南,有色金属,1996/9/26,-0.371,0.147,0.0837,-0.052,0.305,0.413,-0.032,0.794,0.241,0.402,0.693,1.424,0,0,-0.046766667,0.391666667,3.544,-,0,10000,0,-1.119404255,54.32%,2.420723282,1.021444695,4804563558,
000613.SZ,大东海Ａ,7.75,海南,休闲服务,1997/1/28,0.0018,0.0079,-0.0073,-0.0205,0.0069,-0.006,0.0058,-0.0145,0.0019,-0.0082,0.0012,0.38,0,0,0.0008,-0.0049,0.2136,-,0,9687.5,0,-1.163265306,156.34%,-5.313142763,36.28277154,1958858000,
000615.SZ,京汉股份,4.03,湖北,房地产,1996/10/16,0.2,0.4,0.14,0.61,0.07,-0.17,0.02,-0.35,0.02,0.91,0,0,0,0,0.246666667,-0.166666667,2.4599,-,0,16.33783784,0,-2.48,204.64%,2.80182375,1.638277979,3637730698,
000616.SZ,海航投资,2.31,辽宁,房地产,1996/11/8,0.24,0.01,-0.3,0.16,0.13,0.15,0.27,0.3,0.55,0.47,0.45,0.86,0,0,-0.016666667,0.24,3.0432,-,0,10000,0,-1.069444444,335.79%,2.08717465,0.759069401,3332446210,
